0.0,-0.0,0.0,0.0,-0.2333333333333333,0.0,183.25957145940458,183.25957145940458
0.0,-0.007777777777777777,0.0,0.0,-0.18270880070719353,0.0,237.76610855333456,237.76610855333456
0.0,-0.013868071134684228,0.0,0.0,-0.18799254655116876,1.3432537133877095e-14,219.49312397547584,219.493123975476
0.0,-0.02013448935305652,4.477512377959032e-16,0.0,-0.2074403525713294,-9.402775993713964e-15,214.59763182848357,214.5976318284833
0.0,-0.027049167772100834,1.343253713387711e-16,-1.37595641621905e-16,-0.226542757335102,-9.402775993713964e-15,214.6987771399293,214.6987771399293
-4.586521387396833e-18,-0.03460059301660423,-1.7910049511836099e-16,-1.7943970076175132e-16,-0.23840763628762396,-9.402775993713964e-15,217.19084265317574,217.19084265317574
-1.0567844746121876e-17,-0.0425475142261917,-4.925263615754931e-16,-1.1754467437282307e-16,-0.22212695331619214,-1.3432537133877092e-14,226.68043090277203,226.68043090277197
-1.448600055854931e-17,-0.049951746003398106,-9.402775993713962e-16,4.040320079873307e-17,-0.2284860586442613,-1.746229827404022e-14,219.08629409150603,219.08629409150598
-1.3139227198591541e-17,-0.057567947958206814,-1.5223542085060702e-15,3.645667814638947e-16,-0.20990977143804032,-3.089483540791731e-14,227.44780890157372,227.44780890157355
-9.870011497950506e-19,-0.06456494033947482,-2.552182055436647e-15,8.489774676222537e-16,-0.21740088905128055,-1.7462298274040217e-14,218.7110266876546,218.71102668765477
2.7312247770946742e-17,-0.07181163664118417,-3.134258664571321e-15,1.6833051347148929e-15,-0.2158668201486512,-1.208928342048938e-14,221.77394488492467,221.77394488492473
8.342241892810984e-17,-0.07900719731280588,-3.5372347785876337e-15,2.6571664206898498e-15,-0.22997907355162553,-2.820832798114189e-14,216.42486939545307,216.42486939545287
1.7199463295110485e-16,-0.0866731664311934,-4.47751237795903e-15,3.806067397229051e-15,-0.22927958696275721,1.3432537133877105e-14,221.47923561700742,221.47923561700793
2.988635461920732e-16,-0.09431581932995196,-4.029761140163126e-15,5.298674536765119e-15,-0.2196929684422998,2.820832798114191e-14,224.4661706277614,224.46617062776156
4.754860307509105e-16,-0.10163891827802862,-3.0894835407917292e-15,6.542832085049074e-15,-0.23352049426549004,3.0894835407917325e-14,216.5195960207067,216.51959602070673
6.935804335858796e-16,-0.10942293475354496,-2.0596556938611515e-15,7.534139142301235e-15,-0.23271095429831448,2.6865074267754197e-14,221.51292373178651,221.51292373178646
9.447184049959208e-16,-0.11717996656348878,-1.1641532182693449e-15,8.191880800064205e-15,-0.2288204188987988,1.880555198742794e-14,222.55336236339275,222.55336236339267
1.2177810983313944e-15,-0.12480731386011541,-5.373014853550802e-16,8.558566285158918e-15,-0.21909023665751926,3.2238089121305035e-14,224.5145436543837,224.51454365438386
1.5030666411700249e-15,-0.13211032174869938,5.373014853550877e-16,8.700903902586605e-15,-0.23469273855077583,4.029761140163129e-14,215.9051164514025,215.90511645140262
1.793096771256245e-15,-0.13993341303372525,1.8805551987427975e-15,8.502274559318154e-15,-0.23879332302445258,4.029761140163129e-14,219.84476429828857,219.84476429828857
2.0765059232335166e-15,-0.14789319046787366,3.2238089121305074e-15,7.862598915429428e-15,-0.2382826686050066,4.029761140163129e-14,221.4065431611164,221.4065431611164
2.3385925537478308e-15,-0.15583594608804055,4.567062625518217e-15,6.767233848494124e-15,-0.2320620211590842,6.178967081583465e-14,223.33084287318007,223.33084287318033
2.5641670153643016e-15,-0.16357134679334337,6.626718319379372e-15,5.225245952979456e-15,-0.22515489612435335,5.641665596228381e-14,223.56722888028972,223.56722888028966
2.738341880463617e-15,-0.17107650999748847,8.507273518122166e-15,3.024250216604943e-15,-0.22168595472223798,6.716268566938549e-14,222.4189375587273,222.41893755872744
2.839150221017115e-15,-0.17846604182156306,1.0746029707101682e-14,1.9645975877158667e-16,-0.2166868909056654,7.925196908987487e-14,222.9372455652785,222.93724556527863
2.8456988796428344e-15,-0.18568893818508525,1.3387762010097512e-14,-3.1215773038506914e-15,-0.23434897569063542,7.253570052293633e-14,215.19160968901534,215.19160968901525
2.7416463028478113e-15,-0.19350057070810645,1.580561869419539e-14,-7.342930726105417e-15,-0.24467751105502422,8.3281730230038e-14,217.71237528228957,217.7123752822897
2.496881945310964e-15,-0.2016564877432739,1.858167636852999e-14,-1.236098487777485e-14,-0.25212394170315094,9.537101365052738e-14,218.6916037898417,218.69160378984185
2.084849116051802e-15,-0.21006061913337895,2.1760710156880902e-14,-1.837067134631612e-14,-0.25300172724097275,1.0208728221746592e-13,220.92291021859418,220.92291021859427
1.4724934045079316e-15,-0.21849401004141136,2.5163619564129767e-14,-2.5500953164874656e-14,-0.24907831255823246,1.128333119245676e-13,222.54416210633434,222.54416210633448
6.224616323454431e-16,-0.2267966204600191,2.892472996161535e-14,-3.379629198351112e-14,-0.2426620090115868,1.2492259534505698e-13,223.38568546982557,223.38568546982572
-5.040814337715942e-16,-0.23488535409373867,3.308881647311725e-14,-4.334485731878595e-14,-0.2353355696404394,1.3701187876554636e-13,223.69711737491718,223.69711737491733
-1.9489100110644593e-15,-0.2427298730817533,3.765587909863546e-14,-5.42230140104714e-14,-0.2289767794824736,1.4910116218603574e-13,223.38012433088875,223.3801243308889
-3.756343811413506e-15,-0.2503624323978358,4.262591783816999e-14,-6.647488551053824e-14,-0.22566455212447764,1.5984719189313741e-13,222.36232254298633,222.36232254298648
-5.9721733284314475e-15,-0.2578845841353184,4.795415756794123e-14,-8.01227103773689e-14,-0.2272343976549255,1.719364753136268e-13,220.71454024302562,220.71454024302577
-8.64293034101041e-15,-0.26545906405714925,5.368537341172879e-14,-9.548463052133178e-14,-0.2282984381500284,1.8402575873411617e-13,220.88460508907633,220.88460508907647
-1.1825751358388136e-14,-0.27306901199548356,5.981956536953266e-14,-1.1268575892662206e-13,-0.22897818057731503,1.9611504215460555e-13,221.01385567377284,221.01385567377298
-1.5581943322608872e-14,-0.28070161801472737,6.635673344135285e-14,-1.318507859950504e-13,-0.22936893211325202,2.0686107186170723e-13,221.1111214412865,221.11112144128666
-1.9976969522443885e-14,-0.2883472490851691,7.325210250340976e-14,-1.531007861042705e-13,-0.22959431434624009,2.189503552821966e-13,221.16675857502898,221.16675857502912
-2.50803290592529e-14,-0.2960003928967105,8.055044767948298e-14,-1.7654278113720674e-13,-0.22973499810520173,2.296963849892983e-13,221.19522396423991,221.19522396424006
-3.096508843049313e-14,-0.30365822616688387,8.820699384579292e-14,-2.0229910240104492e-13,-0.2298392073912892,2.4044241469639996e-13,221.20743754809627,221.2074375480964
-3.7708391843861295e-14,-0.3113195330799268,9.622174100233959e-14,-2.304763915286276e-13,-0.22995194325438015,2.5253169811688937e-13,221.2044455061498,221.20444550614994
-4.539093822814888e-14,-0.3189845978550728,1.0463946427290256e-13,-2.6118229415182375e-13,-0.23009344078473898,2.6327772782399104e-13,221.19459106935375,221.1945910693539
-5.4097014699876334e-14,-0.32665437921456414,1.1341538853370226e-13,-2.945427053845835e-13,-0.2302405904385427,2.7536701124448045e-13,221.19253524680198,221.19253524680212
-6.391510487936245e-14,-0.33432906556251557,1.2259428890851828e-13,-3.3066823221664267e-13,-0.23037817193050078,2.861130409515821e-13,221.1956291423814,221.19562914238153
-7.493737928658388e-14,-0.3420083379601989,1.32131390273571e-13,-3.696801244420527e-13,-0.2305244008953899,2.9820232437207153e-13,221.19256266611524,221.19256266611538
-8.726005010131897e-14,-0.34969248465671193,1.4207146775264006e-13,-4.116880820246381e-13,-0.2306674140263585,3.1029160779256093e-13,221.19350584842982,221.19350584842996
-1.0098298616880691e-13,-0.35738139845759054,1.5241452134572541e-13,-4.568146305836403e-13,-0.23080817030220732,3.2238089121305034e-13,221.19412741726288,221.19412741726302
-1.1621014052159492e-13,-0.3650750041343308,1.631605510528271e-13,-5.051822728111282e-13,-0.23094520208526229,3.33126920920152e-13,221.195248347338,221.19524834733815
-1.3304954961529918e-13,-0.3727731775371729,1.742647817501655e-13,-5.569130300323855e-13,-0.23107809593972395,3.438729506272537e-13,221.1965130263763,221.19651302637644
-1.5161331728304536e-13,-0.3804757807351637,1.857272134377406e-13,-6.121131287888569e-13,-0.23121137901952216,3.559622340477431e-13,221.1962484360777,221.19624843607784
-1.7201708824267394e-13,-0.3881828267024811,1.9759262123933204e-13,-6.708901121385457e-13,-0.23133983868143057,3.680515174682325e-13,221.19774903360468,221.19774903360482
-1.9438009198062546e-13,-0.3958941546585288,2.098610051549398e-13,-7.333644658479455e-13,-0.2314661260867931,3.801408008887219e-13,221.19835646991345,221.1983564699136
-2.1882557417555698e-13,-0.40360969219475523,2.2253236518456385e-13,-7.996569104136894e-13,-0.23158959049490968,3.922300843092113e-13,221.19918648404757,221.19918648404771
-2.4548080452267996e-13,-0.4113293452112522,2.3560670132820423e-13,-8.698875694190941e-13,-0.23171080541413297,4.043193677297007e-13,221.19982506391878,221.19982506391892
-2.7447705683664975e-13,-0.4190530387250566,2.4908401358586093e-13,-9.441764466480942e-13,-0.23182924833899163,4.164086511501901e-13,221.20064286307877,221.2006428630789
-3.059496050582529e-13,-0.42678068033635636,2.6296430195753396e-13,-1.0226269824679067e-12,-0.23201077285630423,4.271546808572918e-13,221.17915753236136,221.1791575323615
-3.4003717114051644e-13,-0.43451437276489985,2.772027913194437e-13,-1.1054021073454985e-12,-0.23207900607284349,4.392439642777812e-13,221.2173487803332,221.21734878033334
-3.7688390805203305e-13,-0.4422503396339946,2.9184425679536974e-13,-1.19255756872124e-12,-0.23222347059651077,4.4998999398488287e-13,221.19146125583097,221.19146125583111
-4.166358270094077e-13,-0.44999112198721164,3.068439232615325e-13,-1.28425750444655e-12,-0.23227702494529923,4.607360236919845e-13,221.22210765756634,221.22210765756648
-4.594444104909594e-13,-0.4577336894853883,3.2220179071793196e-13,-1.3805581312416232e-12,-0.2324057116466778,4.72825307112474e-13,221.19660760262423,221.19660760262437
-5.054630148656802e-13,-0.46548054654027754,3.3796263428834774e-13,-1.481611347449268e-12,-0.23244821455645975,4.835713368195756e-13,221.22566836998956,221.2256683699897
-5.548500597806558e-13,-0.4732288203588262,3.540816788490003e-13,-1.5874853719734987e-12,-0.23256142263788623,4.95660620240065e-13,221.20167928154214,221.20167928154228
-6.077662388464391e-13,-0.4809808677800891,3.706036995236691e-13,-1.6983291798352481e-12,-0.2326050654851145,5.077499036605544e-13,221.22512676571793,221.22512676571807
-6.64377211507614e-13,-0.48873436996292624,3.8752869631235423e-13,-1.814214137902078e-12,-0.23271076013654432,5.198391870810438e-13,221.2040673882934,221.20406738829354
-7.248510161043499e-13,-0.49649139530081104,4.048566692150557e-13,-1.9353048901077204e-12,-0.23274618273521394,5.305852167881454e-13,221.227761479262,221.22776147926214
-7.893611791079406e-13,-0.5042496013919848,4.2254284310799386e-13,-2.0616682585111043e-12,-0.23284200479666167,5.426745002086348e-13,221.20727021350783,221.20727021350797
-8.580834543916441e-13,-0.5120110015518735,4.4063199311494834e-13,-2.193452310215624e-12,-0.23287979044930152,5.534205299157364e-13,221.22683009715328,221.22683009715342
-9.311985313988316e-13,-0.5197736612335169,4.590793441121395e-13,-2.330725075315224e-12,-0.23297465995128208,5.655098133362259e-13,221.20745937046257,221.20745937046271
-1.0088893672426723e-12,-0.5275394832318929,4.77929671223347e-13,-2.473637344856367e-12,-0.23301006632882412,5.762558430433275e-13,221.2275033503719,221.22750335037205
-1.0913439454045512e-12,-0.5353064854428538,4.971381993247913e-13,-2.6222518910205045e-12,-0.23310244101260227,5.883451264638169e-13,221.2081742041773,221.20817420417745
-1.1787523417719013e-12,-0.5430765668099405,5.167497035402519e-13,-2.776731014137502e-12,-0.23311885076480282,6.004344098843063e-13,221.23380902414937,221.2338090241495
-1.2713100422431514e-12,-0.5508471951687673,5.367641838697288e-13,-2.9371262896576803e-12,-0.2331894595938446,6.111804395914079e-13,221.2154372972541,221.21543729725425
-1.3692142518984074e-12,-0.5586201771552288,5.571368651894423e-13,-3.103605676456156e-12,-0.23320699831432887,6.219264692985095e-13,221.23333977056183,221.23333977056197
-1.472667774446946e-12,-0.5663937437657065,5.778677474993927e-13,-3.2762131798172285e-12,-0.23327665184457133,6.340157527189989e-13,221.2156727820261,221.21567278202625
-1.5818748804408536e-12,-0.5741696321605255,5.990016059233593e-13,-3.455107224169424e-12,-0.23328856854132562,6.447617824261006e-13,221.23515656942314,221.23515656942328
-1.697045121246501e-12,-0.5819459177785697,6.204936653375626e-13,-3.640341751909886e-12,-0.23334813932261592,6.555078121332022e-13,221.21900608284096,221.2190060828411
-1.818389846310164e-12,-0.5897241890893236,6.423439257420027e-13,-3.832066703256785e-12,-0.2333661779189826,6.662538418403038e-13,221.23301197412462,221.23301197412476
-1.9461254030853902e-12,-0.5975030616866229,6.645523871366795e-13,-4.0303333659500275e-12,-0.23341995082228334,6.783431252607932e-13,221.22089213353877,221.2208921335389
-2.0804698486170576e-12,-0.6052837267140324,6.871638246453726e-13,-4.235250970666729e-12,-0.23348895105645923,6.890891549678949e-13,221.21568131117658,221.21568131117672
-2.2216448809726154e-12,-0.6130666917492478,7.101334631443024e-13,-4.446979869737633e-12,-0.2334994616280132,7.011784383883843e-13,221.23542067590932,221.23542067590947
-2.369877543297203e-12,-0.6208500071368482,7.335060777572486e-13,-4.665564112121883e-12,-0.2335318584733388,7.132677218088737e-13,221.22799830988015,221.2279983098803
9.301466266165086e-12,-0.0010349765320881146,-2.4511246010661122e-12,1.6814688647437726e-11,0.026259431573458385,0.060678122199834955,225.34693456860475,226.0750187026304
9.861955887746344e-12,-0.00015966214630616844,0.002022604070876707,1.7565799450557094e-11,0.02586419428762248,0.28028114578307456,220.01723075178904,222.70405969678356
1.0447482536098247e-11,0.0007024776632812476,0.011365308930312526,-0.0006442919888158662,0.017334166227319,0.07807136273163084,219.8398330207411,217.334417870384
-2.1476389179713e-05,0.001280283204191881,0.013967687688033553,-0.004193612055428362,0.0027285135602342792,0.2778801202205762,215.24064624743835,217.74028849391505
-0.00016126345769399173,0.0013712336561996902,0.02323035836205276,-0.008579724356685022,-0.009411346163825504,0.22267919723652346,217.67939071125477,216.9915024624839
-0.0004472542695834925,0.0010575221174055067,0.030652998269936872,-0.015984543612748633,-0.016606607575931617,0.3514992235011609,218.24446330410606,219.8372600474362
-0.0009800723900084468,0.0005039685315411195,0.0423696390533089,-0.025918939496035395,-0.01803075755960083,0.40725366772223587,220.68299428192884,221.36618351674372
-0.0018440370398762934,-9.705672044557471e-05,0.05594476131071676,-0.03992480256922972,-0.012790823258527775,0.28614373868226806,224.05513074298332,222.58636413002077
-0.003174863792183951,-0.0005234174957298339,0.06548288593345902,-0.05854384985860024,-0.005157680357582355,-0.2573354276330112,227.46385066787104,220.89807123750035
-0.005126325454137292,-0.0006953401743159124,0.05690503834569198,-0.08013597974816479,-0.0002178785151774349,-0.3685705503945306,224.0465711970932,222.69787265160224
-0.007797524779076118,-0.0007026027914884935,0.04461935333254096,-0.09865625171578024,0.002062478856205893,-0.30388600144144107,222.02893395136954,222.81656615194524
-0.01108606650293546,-0.0006338534962816305,0.034489819951159593,-0.11298495487114536,0.00250785005195491,-0.19883362097002327,221.09305272106934,222.37619407003768
-0.014852231665306971,-0.0005502584945498002,0.02786203258549215,-0.12391346066291183,0.0019003124980196979,-0.11894411222677627,220.84552666773442,221.82308601264864
-0.018982680354070698,-0.0004869147446158103,0.02389722884459961,-0.13266255584143535,0.0019617126298980066,-0.3121923918254844,222.7161453362081,220.3536246103657
-0.02340476554878521,-0.00042152432361921004,0.013490815783750129,-0.1400779979405283,0.0015853198196813564,-0.3413646761268803,221.55678965694364,221.1998971589392
-0.02807403214680282,-0.0003686803296298315,0.002111993246187452,-0.14406946545122742,0.001064779061001281,-0.2746768772739734,220.89921838114122,221.71533609229434
-0.03287634766184373,-0.0003331876942631221,-0.0070439026629449935,-0.14433412888480954,0.000699101753823546,-0.14110142186162414,220.53109121528968,222.16546966039368
-0.037687485291337385,-0.0003098843024690039,-0.011747283391665798,-0.1416047261826333,0.0006701704487721146,0.009098832687535391,220.54567411641915,222.38250624454938
-0.04240764283075849,-0.00028754528750993345,-0.011443988968747952,-0.13734763987723814,0.0004567955446877571,0.10952870592022976,220.79328652947112,222.0217793892352
-0.046985897493333095,-0.00027231876935367486,-0.007793032104740293,-0.13319719333680477,0.0006635671134831973,0.33876901050246266,220.144436933105,222.94683543186017
-0.051425803937893255,-0.0002501998655709016,0.0034992682453417953,-0.13025578207500096,0.000626540049732227,0.3285587640733176,221.52625559446906,221.40139208282957
-0.055767663340393285,-0.00022931519724649405,0.014451227047785715,-0.13101537189564774,0.0006121623066851455,0.1904515352929848,222.3116316381007,220.62271129472242
-0.060134842403581544,-0.00020890978702365587,0.020799611557551875,-0.13536014943891458,0.0010278740311845344,-0.11898725247630776,223.50798690537633,219.7264058856154
-0.06464684738487869,-0.00017464731931750473,0.016833369808341617,-0.141762896690966,0.0010271779670132227,-0.2594926761125179,222.35444349069576,220.6364147083633
-0.06937227727457757,-0.0001404080537503973,0.008183613937924352,-0.14684837353902508,0.0009682861542802772,-0.27369080340714164,221.55591520107293,221.38228709121952
-0.07426722305921174,-0.00010813184860772139,-0.000939412842313702,-0.14908928994782286,0.0007605772337413261,-0.20308237968721443,220.97439394050352,221.83810554664058
-0.0792368660574725,-8.277927414967719e-05,-0.007708825498554183,-0.14834217569746197,0.000555233672433881,-0.09958340856767706,220.76966995005267,222.0357327025375
-0.0841816052473879,-6.427148506854782e-05,-0.011028272450810086,-0.1453848041531492,0.0003724103606950721,0.0073675794307298675,220.75919029705605,222.06741758364697
-0.0890277653858262,-5.185780637871208e-05,-0.010782686469785757,-0.14135018941046376,0.00027677151123596126,0.08855873344392251,220.95001355398585,221.9429969768769
-0.09373943836617499,-4.2632089337513374e-05,-0.007830728688321673,-0.13740789973117512,0.00017093068215672539,0.12169163724548412,221.24050750283817,221.6457354782744
-0.09831970169054749,-3.693439993228919e-05,-0.0037743407801388686,-0.13444184478806118,0.00012160964251853453,0.11898583728136142,221.47575365081474,221.44266309526728
-0.1028010965168162,-3.288074518167138e-05,0.0001918537959065122,-0.1328103065177683,0.00019452362108806387,0.2180972185858364,220.89118082518058,222.1030550932199
-0.10722810673407514,-2.6396624478735917e-05,0.0074617610821010585,-0.13248084459439635,0.00022867183798680945,0.18306667750589772,221.69818151075538,221.26982379211321
-0.11164413488722168,-1.87742298791756e-05,0.013563983665630983,-0.13452980096301337,0.00024699655847671017,0.08309463168079605,222.0922628911633,220.8697760851364
-0.11612846158598879,-1.0541011263285263e-05,0.01633380472165752,-0.13856920979141224,0.00032284675918110265,-0.02835114278749637,222.18873241420766,220.82610398258882
-0.12074743524570253,2.20547376084825e-07,0.015388766628740974,-0.1434994619946687,0.00018383554003775933,-0.2698689987672431,222.91241155174217,219.95845404058235
-0.12553075064552482,6.348398710676803e-06,0.006393133336499539,-0.1481070765116396,0.00010624653108533855,-0.31299074784793557,221.7228860865484,221.19552905448785
-0.1304676531959128,9.889949746854754e-06,-0.004039891591764979,-0.1497600196998648,5.6766251374320324e-05,-0.2362760476088671,220.98836687104017,221.92655598633917
-0.13545965385257497,1.1782158125998765e-05,-0.011915759845393883,-0.14799677060665808,4.86235499272561e-05,-0.10565580558714979,220.67043490682548,222.267782534758
-0.14039287953946358,1.340294312357397e-05,-0.01543762003163221,-0.1436636876322524,1.0579155258518127e-06,0.025612688180564697,220.66003205256433,222.26535362042785
-0.14518166912720534,1.3438206974435697e-05,-0.01458386375894672,-0.1381896747382482,7.892907460724112e-05,0.13066944433212943,220.8687374918113,222.15322781895597
-0.14978799161848028,1.60691761280104e-05,-0.010228215614542405,-0.1330144007700022,-5.7385517877339706e-05,0.36942110458601923,219.97314194562603,222.8932958550775
-0.15422180497748034,1.4156325532099078e-05,0.0020858212049915687,-0.12927692571772967,-6.323464399631869e-05,0.3620578277560377,221.521116830475,221.4310745709792
-0.158531035834738,1.2048504065555121e-05,0.014154415463526158,-0.12957715965779465,-0.00011818252876637792,0.22246581651876202,222.30586629545172,220.59867360247057
-0.1628502744899978,8.109086440009191e-06,0.021569942680818226,-0.13382412920161815,-5.7576143347912925e-05,0.041306961699545675,222.60860721324525,220.39354544802384
-0.16731107879671842,6.189881661745426e-06,0.022946841404136414,-0.14048324740656307,-6.41610716199333e-05,-0.308162164345822,223.62217729234305,219.34885550394156
-0.1719938537102705,4.051179274414316e-06,0.012674769259275681,-0.14757101154970276,-0.0001659164118175904,-0.40283492426428263,222.045099702398,220.88733671027003
-0.17691288742859393,-1.4793677861720303e-06,-0.000753061549533739,-0.15127977271755336,-0.00019220943484965776,-0.33445433781787554,221.05366997652283,221.88988226897783
-0.18195554651917903,-7.886348947827289e-06,-0.011901539476796256,-0.15058668347844514,-0.00010931436108894052,-0.1803454651022795,220.5560809129792,222.44042173482944
